EXP_GENE,RT_GENE,CORR
TGFBR3,HPGD-rt,0.880074111358
TNNT3,HPGD-rt,0.880074111358
WFDC1,HPGD-rt,0.880074111358
ZBED2,HPGD-rt,0.880074111358
ADRA1B,C9orf47-rt,0.989059927764
ATP8B4,C9orf47-rt,0.989059927764
CCDC85A,C9orf47-rt,0.989059927764
CEBPD,C9orf47-rt,0.989059927764
CHRDL2,C9orf47-rt,0.989059927764
CILP,C9orf47-rt,0.989059927764
CLCA2,C9orf47-rt,0.989059927764
CMKLR1,C9orf47-rt,0.989059927764
COL15A1,C9orf47-rt,0.989059927764
COL8A2,C9orf47-rt,0.989059927764
COMP,C9orf47-rt,0.989059927764
CRISPLD2,C9orf47-rt,0.989059927764
CXCL14,C9orf47-rt,0.989059927764
DUOXA1,C9orf47-rt,0.989059927764
EGFLAM,C9orf47-rt,0.989059927764
ENDOD1,C9orf47-rt,0.989059927764
HGF,C9orf47-rt,0.989059927764
LAMA2,C9orf47-rt,0.989059927764
LRFN5,C9orf47-rt,0.989059927764
LTBR,C9orf47-rt,0.989059927764
MC1R,C9orf47-rt,0.989059927764
MFAP4,C9orf47-rt,0.989059927764
MMP23B,C9orf47-rt,0.989059927764
NFKBIZ,C9orf47-rt,0.989059927764
NLRP3,C9orf47-rt,0.989059927764
OGN,C9orf47-rt,0.989059927764
OSR1,C9orf47-rt,0.989059927764
PROK1,C9orf47-rt,0.989059927764
PTGES,C9orf47-rt,0.989059927764
PTPRR,C9orf47-rt,0.989059927764
REG4,C9orf47-rt,0.989059927764
RSPO2,C9orf47-rt,0.989059927764
S100A4,C9orf47-rt,0.989059927764
SERPINB13,C9orf47-rt,0.989059927764
SLC2A10,C9orf47-rt,0.989059927764
SLITRK6,C9orf47-rt,0.989059927764
SMCO3,C9orf47-rt,0.989059927764
SOCS3,C9orf47-rt,0.989059927764
SPRR3,C9orf47-rt,0.989059927764
SVEP1,C9orf47-rt,0.989059927764
TGFBR3,C9orf47-rt,0.989059927764
TNNT3,C9orf47-rt,0.989059927764
WFDC1,C9orf47-rt,0.989059927764
ZBED2,C9orf47-rt,0.989059927764
ADRA1B,LIPA-rt,0.842756447549
ATP8B4,LIPA-rt,0.842756447549
CCDC85A,LIPA-rt,0.842756447549
CEBPD,LIPA-rt,0.842756447549
CHRDL2,LIPA-rt,0.842756447549
CILP,LIPA-rt,0.842756447549
CLCA2,LIPA-rt,0.842756447549
