EXP_GENE,RT_GENE,CORR
CELA3A,C4orf19-rt,0.797151165561
CHGA,C4orf19-rt,0.797151165561
CLEC4G,C4orf19-rt,0.797151165561
CLPS,C4orf19-rt,0.797151165561
CNGA3,C4orf19-rt,0.797151165561
COL28A1,C4orf19-rt,0.797151165561
CRH,C4orf19-rt,0.797151165561
CRYBA2,C4orf19-rt,0.797151165561
ERO1LB,C4orf19-rt,0.797151165561
FEV,C4orf19-rt,0.797151165561
FGF14,C4orf19-rt,0.797151165561
FSTL5,C4orf19-rt,0.797151165561
GAD2,C4orf19-rt,0.797151165561
GALR1,C4orf19-rt,0.797151165561
GFRA3,C4orf19-rt,0.797151165561
GUCA2B,C4orf19-rt,0.797151165561
INS,C4orf19-rt,0.797151165561
INSM1,C4orf19-rt,0.797151165561
KCNJ6,C4orf19-rt,0.797151165561
KCNK16,C4orf19-rt,0.797151165561
KCNK17,C4orf19-rt,0.797151165561
KIRREL2,C4orf19-rt,0.797151165561
LINC00607,C4orf19-rt,0.797151165561
MIR7-3HG,C4orf19-rt,0.797151165561
MSMB,C4orf19-rt,0.797151165561
NDFIP1,C4orf19-rt,0.797151165561
NEUROD1,C4orf19-rt,0.797151165561
NKX2-2,C4orf19-rt,0.797151165561
NPHS1,C4orf19-rt,0.797151165561
PAX4,C4orf19-rt,0.797151165561
PCSK1,C4orf19-rt,0.797151165561
PDX1,C4orf19-rt,0.797151165561
PTF1A,C4orf19-rt,0.797151165561
RAB26,C4orf19-rt,0.797151165561
SCGB1A1,C4orf19-rt,0.797151165561
SCGN,C4orf19-rt,0.797151165561
SCTR,C4orf19-rt,0.797151165561
SDR9C7,C4orf19-rt,0.797151165561
SLC4A4,C4orf19-rt,0.797151165561
SV2B,C4orf19-rt,0.797151165561
ABCC8,LCE5A-rt,0.75304260104
ACOT7,LCE5A-rt,0.75304260104
C11orf87,LCE5A-rt,0.75304260104
CAMK2B,LCE5A-rt,0.75304260104
CELA3A,LCE5A-rt,0.75304260104
CHGA,LCE5A-rt,0.75304260104
CLEC4G,LCE5A-rt,0.75304260104
CLPS,LCE5A-rt,0.75304260104
CNGA3,LCE5A-rt,0.75304260104
COL28A1,LCE5A-rt,0.75304260104
CRH,LCE5A-rt,0.75304260104
CRYBA2,LCE5A-rt,0.75304260104
ERO1LB,LCE5A-rt,0.75304260104
FEV,LCE5A-rt,0.75304260104
FGF14,LCE5A-rt,0.75304260104
FSTL5,LCE5A-rt,0.75304260104
GAD2,LCE5A-rt,0.75304260104
GALR1,LCE5A-rt,0.75304260104
GFRA3,LCE5A-rt,0.75304260104
GUCA2B,LCE5A-rt,0.75304260104
INS,LCE5A-rt,0.75304260104
INSM1,LCE5A-rt,0.75304260104
KCNJ6,LCE5A-rt,0.75304260104
KCNK16,LCE5A-rt,0.75304260104
KCNK17,LCE5A-rt,0.75304260104
KIRREL2,LCE5A-rt,0.75304260104
LINC00607,LCE5A-rt,0.75304260104
MIR7-3HG,LCE5A-rt,0.75304260104
MSMB,LCE5A-rt,0.75304260104
NDFIP1,LCE5A-rt,0.75304260104
NEUROD1,LCE5A-rt,0.75304260104
NKX2-2,LCE5A-rt,0.75304260104
NPHS1,LCE5A-rt,0.75304260104
PAX4,LCE5A-rt,0.75304260104
PCSK1,LCE5A-rt,0.75304260104
PDX1,LCE5A-rt,0.75304260104
PTF1A,LCE5A-rt,0.75304260104
RAB26,LCE5A-rt,0.75304260104
SCGB1A1,LCE5A-rt,0.75304260104
SCGN,LCE5A-rt,0.75304260104
SCTR,LCE5A-rt,0.75304260104
SDR9C7,LCE5A-rt,0.75304260104
SLC4A4,LCE5A-rt,0.75304260104
SV2B,LCE5A-rt,0.75304260104
ABCC8,CNDP2-rt,0.823779035289
ACOT7,CNDP2-rt,0.823779035289
C11orf87,CNDP2-rt,0.823779035289
CAMK2B,CNDP2-rt,0.823779035289
CELA3A,CNDP2-rt,0.823779035289
CHGA,CNDP2-rt,0.823779035289
CLEC4G,CNDP2-rt,0.823779035289
CLPS,CNDP2-rt,0.823779035289
CNGA3,CNDP2-rt,0.823779035289
COL28A1,CNDP2-rt,0.823779035289
