EXP_GENE,RT_GENE,CORR
CYP4F3,RCBTB2-rt,0.879569691594
FGA,RCBTB2-rt,0.879569691594
FGL1,RCBTB2-rt,0.879569691594
FTCD,RCBTB2-rt,0.879569691594
FXYD2,RCBTB2-rt,0.879569691594
GP2,RCBTB2-rt,0.879569691594
HAL,RCBTB2-rt,0.879569691594
HGD,RCBTB2-rt,0.879569691594
HOGA1,RCBTB2-rt,0.879569691594
HPR,RCBTB2-rt,0.879569691594
HPX,RCBTB2-rt,0.879569691594
HRG,RCBTB2-rt,0.879569691594
ITIH1,RCBTB2-rt,0.879569691594
ITIH2,RCBTB2-rt,0.879569691594
KNG1,RCBTB2-rt,0.879569691594
LIPC,RCBTB2-rt,0.879569691594
NPSR1-AS1,RCBTB2-rt,0.879569691594
ORM1,RCBTB2-rt,0.879569691594
ORM2,RCBTB2-rt,0.879569691594
RBP2,RCBTB2-rt,0.879569691594
SERPINA11,RCBTB2-rt,0.879569691594
SERPINA6,RCBTB2-rt,0.879569691594
SERPINC1,RCBTB2-rt,0.879569691594
SERPINF2,RCBTB2-rt,0.879569691594
SLC22A9,RCBTB2-rt,0.879569691594
SLC3A1,RCBTB2-rt,0.879569691594
TM4SF5,RCBTB2-rt,0.879569691594
ACMSD,SNORD119-rt,0.86038643784
AGR2,SNORD119-rt,0.86038643784
AGT,SNORD119-rt,0.86038643784
AGXT,SNORD119-rt,0.86038643784
AHSG,SNORD119-rt,0.86038643784
ALDOB,SNORD119-rt,0.86038643784
ANGPTL3,SNORD119-rt,0.86038643784
ANXA13,SNORD119-rt,0.86038643784
ARG1,SNORD119-rt,0.86038643784
ASGR2,SNORD119-rt,0.86038643784
C4BPB,SNORD119-rt,0.86038643784
C6,SNORD119-rt,0.86038643784
C8A,SNORD119-rt,0.86038643784
CPB2,SNORD119-rt,0.86038643784
CYP4F3,SNORD119-rt,0.86038643784
FGA,SNORD119-rt,0.86038643784
FGL1,SNORD119-rt,0.86038643784
FTCD,SNORD119-rt,0.86038643784
FXYD2,SNORD119-rt,0.86038643784
GP2,SNORD119-rt,0.86038643784
HAL,SNORD119-rt,0.86038643784
HGD,SNORD119-rt,0.86038643784
HOGA1,SNORD119-rt,0.86038643784
HPR,SNORD119-rt,0.86038643784
HPX,SNORD119-rt,0.86038643784
HRG,SNORD119-rt,0.86038643784
ITIH1,SNORD119-rt,0.86038643784
ITIH2,SNORD119-rt,0.86038643784
KNG1,SNORD119-rt,0.86038643784
LIPC,SNORD119-rt,0.86038643784
NPSR1-AS1,SNORD119-rt,0.86038643784
ORM1,SNORD119-rt,0.86038643784
ORM2,SNORD119-rt,0.86038643784
RBP2,SNORD119-rt,0.86038643784
SERPINA11,SNORD119-rt,0.86038643784
SERPINA6,SNORD119-rt,0.86038643784
SERPINC1,SNORD119-rt,0.86038643784
SERPINF2,SNORD119-rt,0.86038643784
SLC22A9,SNORD119-rt,0.86038643784
SLC3A1,SNORD119-rt,0.86038643784
TM4SF5,SNORD119-rt,0.86038643784
ACMSD,NPAS2-rt,0.874276961165
AGR2,NPAS2-rt,0.874276961165
AGT,NPAS2-rt,0.874276961165
AGXT,NPAS2-rt,0.874276961165
AHSG,NPAS2-rt,0.874276961165
ALDOB,NPAS2-rt,0.874276961165
ANGPTL3,NPAS2-rt,0.874276961165
ANXA13,NPAS2-rt,0.874276961165
ARG1,NPAS2-rt,0.874276961165
ASGR2,NPAS2-rt,0.874276961165
C4BPB,NPAS2-rt,0.874276961165
C6,NPAS2-rt,0.874276961165
C8A,NPAS2-rt,0.874276961165
CPB2,NPAS2-rt,0.874276961165
CYP4F3,NPAS2-rt,0.874276961165
FGA,NPAS2-rt,0.874276961165
FGL1,NPAS2-rt,0.874276961165
FTCD,NPAS2-rt,0.874276961165
FXYD2,NPAS2-rt,0.874276961165
GP2,NPAS2-rt,0.874276961165
HAL,NPAS2-rt,0.874276961165
HGD,NPAS2-rt,0.874276961165
HOGA1,NPAS2-rt,0.874276961165
HPR,NPAS2-rt,0.874276961165
HPX,NPAS2-rt,0.874276961165
HRG,NPAS2-rt,0.874276961165
ITIH1,NPAS2-rt,0.874276961165
ITIH2,NPAS2-rt,0.874276961165
KNG1,NPAS2-rt,0.874276961165
LIPC,NPAS2-rt,0.874276961165
NPSR1-AS1,NPAS2-rt,0.874276961165
ORM1,NPAS2-rt,0.874276961165
ORM2,NPAS2-rt,0.874276961165
RBP2,NPAS2-rt,0.874276961165
SERPINA11,NPAS2-rt,0.874276961165
SERPINA6,NPAS2-rt,0.874276961165
SERPINC1,NPAS2-rt,0.874276961165
SERPINF2,NPAS2-rt,0.874276961165
SLC22A9,NPAS2-rt,0.874276961165
SLC3A1,NPAS2-rt,0.874276961165
TM4SF5,NPAS2-rt,0.874276961165
ACMSD,KCNMA1-rt,0.806640554965
AGR2,KCNMA1-rt,0.806640554965
AGT,KCNMA1-rt,0.806640554965
AGXT,KCNMA1-rt,0.806640554965
AHSG,KCNMA1-rt,0.806640554965
ALDOB,KCNMA1-rt,0.806640554965
ANGPTL3,KCNMA1-rt,0.806640554965
ANXA13,KCNMA1-rt,0.806640554965
ARG1,KCNMA1-rt,0.806640554965
ASGR2,KCNMA1-rt,0.806640554965
C4BPB,KCNMA1-rt,0.806640554965
C6,KCNMA1-rt,0.806640554965
C8A,KCNMA1-rt,0.806640554965
CPB2,KCNMA1-rt,0.806640554965
CYP4F3,KCNMA1-rt,0.806640554965
FGA,KCNMA1-rt,0.806640554965
FGL1,KCNMA1-rt,0.806640554965
FTCD,KCNMA1-rt,0.806640554965
FXYD2,KCNMA1-rt,0.806640554965
GP2,KCNMA1-rt,0.806640554965
HAL,KCNMA1-rt,0.806640554965
HGD,KCNMA1-rt,0.806640554965
HOGA1,KCNMA1-rt,0.806640554965
HPR,KCNMA1-rt,0.806640554965
HPX,KCNMA1-rt,0.806640554965
HRG,KCNMA1-rt,0.806640554965
ITIH1,KCNMA1-rt,0.806640554965
ITIH2,KCNMA1-rt,0.806640554965
KNG1,KCNMA1-rt,0.806640554965
LIPC,KCNMA1-rt,0.806640554965
NPSR1-AS1,KCNMA1-rt,0.806640554965
ORM1,KCNMA1-rt,0.806640554965
ORM2,KCNMA1-rt,0.806640554965
RBP2,KCNMA1-rt,0.806640554965
SERPINA11,KCNMA1-rt,0.806640554965
SERPINA6,KCNMA1-rt,0.806640554965
SERPINC1,KCNMA1-rt,0.806640554965
SERPINF2,KCNMA1-rt,0.806640554965
SLC22A9,KCNMA1-rt,0.806640554965
SLC3A1,KCNMA1-rt,0.806640554965
TM4SF5,KCNMA1-rt,0.806640554965
ACMSD,SLC8A1-AS1-rt,0.95552067027
AGR2,SLC8A1-AS1-rt,0.95552067027
AGT,SLC8A1-AS1-rt,0.95552067027
AGXT,SLC8A1-AS1-rt,0.95552067027
AHSG,SLC8A1-AS1-rt,0.95552067027
ALDOB,SLC8A1-AS1-rt,0.95552067027
ANGPTL3,SLC8A1-AS1-rt,0.95552067027
ANXA13,SLC8A1-AS1-rt,0.95552067027
ARG1,SLC8A1-AS1-rt,0.95552067027
ASGR2,SLC8A1-AS1-rt,0.95552067027
C4BPB,SLC8A1-AS1-rt,0.95552067027
C6,SLC8A1-AS1-rt,0.95552067027
C8A,SLC8A1-AS1-rt,0.95552067027
CPB2,SLC8A1-AS1-rt,0.95552067027
CYP4F3,SLC8A1-AS1-rt,0.95552067027
FGA,SLC8A1-AS1-rt,0.95552067027
FGL1,SLC8A1-AS1-rt,0.95552067027
FTCD,SLC8A1-AS1-rt,0.95552067027
FXYD2,SLC8A1-AS1-rt,0.95552067027
GP2,SLC8A1-AS1-rt,0.95552067027
HAL,SLC8A1-AS1-rt,0.95552067027
HGD,SLC8A1-AS1-rt,0.95552067027
